content,score,thumbsUpCount,cleaned_content,sentiment_label
I've never had any trouble with this app. This is a great app to listen to music on and they make playlist for you to enjoy every day according to what you listen to then you can have all your playlist to listen to it's perfect for the gym. I haven't ever had this much music to listen to In My Life!,5,0,"['ive', 'never', 'trouble', 'app', 'great', 'app', 'listen', 'music', 'make', 'playlist', 'enjoy', 'every', 'day', 'according', 'listen', 'playlist', 'listen', 'perfect', 'gym', 'havent', 'ever', 'much', 'music', 'listen', 'life']",positive
"I give 5 stars because if I had to suggest improvements, nothing comes to mind right away. The new Daylist feature was a great improvement, it offers wide variety in songs and artists but still to my taste. I don't share music with other users, but jumping between my devices (phones, car, laptop) goes smoothly. I have premium plan so there are no ads.",5,3,"['give', 'stars', 'suggest', 'improvements', 'nothing', 'comes', 'mind', 'right', 'away', 'new', 'daylist', 'feature', 'great', 'improvement', 'offers', 'wide', 'variety', 'songs', 'artists', 'still', 'taste', 'dont', 'share', 'music', 'users', 'jumping', 'devices', 'phones', 'car', 'laptop', 'goes', 'smoothly', 'premium', 'plan', 'ads']",negative
"I like the variety of music and I understand the presence of adds in the free version, but I hate unnecessary lies, and it happens all the time, you've listened to 3 or 4 adds and it says ""you'll get 30 minutes of non interrupted listening after this add"" just yo make you listen to 2 more adds after the following song. If you're not going to grant the 30 minutes the least you can do is to remove that.",3,1,"['like', 'variety', 'music', 'understand', 'presence', 'adds', 'free', 'version', 'hate', 'unnecessary', 'lies', 'happens', 'time', 'youve', 'listened', 'adds', 'says', 'youll', 'get', 'minutes', 'non', 'interrupted', 'listening', 'add', 'yo', 'make', 'listen', 'adds', 'following', 'song', 'youre', 'going', 'grant', 'minutes', 'least', 'remove']",negative
beat experience,4,0,"['beat', 'experience']",neutral
wonderful app we can select music make our own playlist just loving it ✨❣️🧿but only ads are some times annoying😖,5,0,"['wonderful', 'app', 'select', 'music', 'make', 'playlist', 'loving', 'ads', 'times', 'annoying']",positive
"Just greatest experience of all times this app is like heaven to the ears the best way to make anyone smile on an normal day with over more than 150000 songs it is best for calmness , motivation, and real happiness ì write how much about the app its not enough. It is just the perfect creation for anyone once you start lisining you can't stop the best app on app play or even world store just too good all the artist are on ţhjs app i just can't tell how much i love this app thanks spotify!!!!!!!!!",5,2,"['greatest', 'experience', 'times', 'app', 'like', 'heaven', 'ears', 'best', 'way', 'make', 'anyone', 'smile', 'normal', 'day', 'songs', 'best', 'calmness', 'motivation', 'real', 'happiness', 'write', 'much', 'app', 'enough', 'perfect', 'creation', 'anyone', 'start', 'lisining', 'cant', 'stop', 'best', 'app', 'app', 'play', 'even', 'world', 'store', 'good', 'artist', 'hjs', 'app', 'cant', 'tell', 'much', 'love', 'app', 'thanks', 'spotify']",positive
bruhh auto subscribe on Spotify AB what a scammer app,1,0,"['bruhh', 'auto', 'subscribe', 'spotify', 'ab', 'scammer', 'app']",neutral
love,5,0,['love'],positive
good experience,5,0,"['good', 'experience']",positive
nice songs,5,0,"['nice', 'songs']",positive
"is the best app in the world,,, 😄🌎🇧🇩🫂 hamare Sath dene ke liye,, অনেক অনেক ধন্যবাদ ভারতের মানুষদের এবং যারা এটা ডেভলপ করছে তাদের 🫂🙂🌸🌸",5,0,"['best', 'app', 'world', 'hamare', 'sath', 'dene', 'ke', 'liye']",positive
I absolutely as a music freak love this app! Only thing I wish is that it had all the songs I loved. Like the in the open sessions by young the giant. Also the acoustic versions or alternative versions that alot of the artists do. Sometimes I love those stripped down versions better than the original and I find it lacking in that part. Regardless an awesome app and so glad I got it. Love the ease of use for the app! Any regular version by any artist I want I have found easily.,5,20,"['absolutely', 'music', 'freak', 'love', 'app', 'thing', 'wish', 'songs', 'loved', 'like', 'open', 'sessions', 'young', 'giant', 'also', 'acoustic', 'versions', 'alternative', 'versions', 'alot', 'artists', 'sometimes', 'love', 'stripped', 'versions', 'better', 'original', 'find', 'lacking', 'part', 'regardless', 'awesome', 'app', 'glad', 'got', 'love', 'ease', 'use', 'app', 'regular', 'version', 'artist', 'want', 'found', 'easily']",positive
"Spotify delivers an unparalleled music streaming experience with a vast library, curated playlists, and personalized recommendations. The intuitive interface makes discovering new artists effortless, and features like offline mode and cross-device syncing add convenience. While ads can be intrusive on the free tier, the premium option eliminates them for seamless listening. Overall, Spotify remains a top choice for music lovers worldwide.",5,14,"['spotify', 'delivers', 'unparalleled', 'music', 'streaming', 'experience', 'vast', 'library', 'curated', 'playlists', 'personalized', 'recommendations', 'intuitive', 'interface', 'makes', 'discovering', 'new', 'artists', 'effortless', 'features', 'like', 'offline', 'mode', 'crossdevice', 'syncing', 'add', 'convenience', 'ads', 'intrusive', 'free', 'tier', 'premium', 'option', 'eliminates', 'seamless', 'listening', 'overall', 'spotify', 'remains', 'top', 'choice', 'music', 'lovers', 'worldwide']",positive
Spotifys my all a round music place and it can play in the background (side note: I like to call it spoderfy sometimes😁,5,0,"['spotifys', 'round', 'music', 'place', 'play', 'background', 'side', 'note', 'like', 'call', 'spoderfy', 'sometimes']",positive
it is amazing,5,0,['amazing'],positive
terrible UI changes,1,0,"['terrible', 'ui', 'changes']",negative
Now it lags really bad and distorts the sound. Please fix!,5,0,"['lags', 'really', 'bad', 'distorts', 'sound', 'please', 'fix']",negative
why should app always say buy premium,1,0,"['app', 'always', 'say', 'buy', 'premium']",neutral
"recommended, only down side, is if you don't pay the monthly bill it won't let you pick your song",5,0,"['recommended', 'side', 'dont', 'pay', 'monthly', 'bill', 'wont', 'let', 'pick', 'song']",positive
this is the best app for nohe and awesome,5,0,"['best', 'app', 'nohe', 'awesome']",positive
fix the bugs I can't play songs literally,3,0,"['fix', 'bugs', 'cant', 'play', 'songs', 'literally']",negative
Hmm app is goo but some times i may takes long time to process the song that i selected in liked play list and If you take Spotify premium that well not value for money because If you listen song without Spotify premium the song quality will be some as you camepare to Spotify premium Song quality . So the only difference is If you buy Spotify premium their will be no ads . So hence your wish what you want to take 😉,5,0,"['hmm', 'app', 'goo', 'times', 'may', 'takes', 'long', 'time', 'process', 'song', 'selected', 'liked', 'play', 'list', 'take', 'spotify', 'premium', 'well', 'value', 'money', 'listen', 'song', 'without', 'spotify', 'premium', 'song', 'quality', 'camepare', 'spotify', 'premium', 'song', 'quality', 'difference', 'buy', 'spotify', 'premium', 'ads', 'hence', 'wish', 'want', 'take']",positive
perfect,5,0,['perfect'],positive
"The premium is worth the money especially if you're like me and spends hours and hours listening to music. The only problem that i have with it is that every time when, after I have updated it, it stops working (skips songs, doesn't even play the song, pauses every 10 seconds of the song, etc.) so I have to delete the app completely and then redownload it and THEN it works after the update... because of how many songs I have downloaded, it turned into a 14GB app... yeah you heard me.",5,525,"['premium', 'worth', 'money', 'especially', 'youre', 'like', 'spends', 'hours', 'hours', 'listening', 'music', 'problem', 'every', 'time', 'updated', 'stops', 'working', 'skips', 'songs', 'doesnt', 'even', 'play', 'song', 'pauses', 'every', 'seconds', 'song', 'etc', 'delete', 'app', 'completely', 'redownload', 'works', 'update', 'many', 'songs', 'downloaded', 'turned', 'gb', 'app', 'yeah', 'heard']",positive
"It's great.....at first, but after a while, you get bombarded with ads you can't take control of your listening and to shuffle your mix you have to buy premium",3,0,"['greatat', 'first', 'get', 'bombarded', 'ads', 'cant', 'take', 'control', 'listening', 'shuffle', 'mix', 'buy', 'premium']",neutral
Love this app! The only annoying thing is the ads but other than that love it!,5,0,"['love', 'app', 'annoying', 'thing', 'ads', 'love']",positive
love me some spotify!,5,0,"['love', 'spotify']",positive
Is this really free? Soooo annoying and Can't even play the song I want to listen to.... come back Tomorrow 😂,1,0,"['really', 'free', 'soooo', 'annoying', 'cant', 'even', 'play', 'song', 'want', 'listen', 'come', 'back', 'tomorrow']",negative
"I love this app, very easy to use",5,0,"['love', 'app', 'easy', 'use']",positive
There is absolutely nothing better on the market than Spotify. I have been with them for about seven years and Spotify premium for six years. Spotify still does not let down even without the monthly subscription. I am a very pleased customer.,5,5,"['absolutely', 'nothing', 'better', 'market', 'spotify', 'seven', 'years', 'spotify', 'premium', 'six', 'years', 'spotify', 'still', 'let', 'even', 'without', 'monthly', 'subscription', 'pleased', 'customer']",positive
"Excellent selection of music, just a little pricey.",5,0,"['excellent', 'selection', 'music', 'little', 'pricey']",positive
"Love this app, favorite music platform. There are a lot of annoying ads but it isn't really frequent, its more like every 6 songs or after 30minutes. But yeah",5,0,"['love', 'app', 'favorite', 'music', 'platform', 'lot', 'annoying', 'ads', 'isnt', 'really', 'frequent', 'like', 'every', 'songs', 'minutes', 'yeah']",positive
It’s really a nice app for the music lovers. Recently I've started using this app. If offline music playing option were included then it will become more useful for us as sometime we are out of internet connection.,5,1,"['really', 'nice', 'app', 'music', 'lovers', 'recently', 'ive', 'started', 'using', 'app', 'offline', 'music', 'playing', 'option', 'included', 'become', 'useful', 'us', 'sometime', 'internet', 'connection']",positive
most pathetic I used to like Spotify for music quality but now ... it's advertisements have crossed borders it doesn't let u listen music without 3-5 ads it's too much and took long👎,1,0,"['pathetic', 'used', 'like', 'spotify', 'music', 'quality', 'advertisements', 'crossed', 'borders', 'doesnt', 'let', 'u', 'listen', 'music', 'without', 'ads', 'much', 'took', 'long']",negative
"Wow, I haven't found a song yet that Spotify doesn't have multiple versions of, and the playlists are great. I'm hearing songs that I haven't heard in 30 years, so many amazing memories that I haven't thought of for decades. Thanks, you're bringing back really cool memories that I can share with my kids and granddaughter... and they thank you too, they've been saying for a while now that I need new material!",5,34,"['wow', 'havent', 'found', 'song', 'yet', 'spotify', 'doesnt', 'multiple', 'versions', 'playlists', 'great', 'im', 'hearing', 'songs', 'havent', 'heard', 'years', 'many', 'amazing', 'memories', 'havent', 'thought', 'decades', 'thanks', 'youre', 'bringing', 'back', 'really', 'cool', 'memories', 'share', 'kids', 'granddaughter', 'thank', 'theyve', 'saying', 'need', 'new', 'material']",positive
love Spotify,5,0,"['love', 'spotify']",positive
i love Spotify 😍,5,0,"['love', 'spotify']",positive
"Hands down the best music app. I switched to another because app and canceled my Spotify premium since I got free music with the premium video service from a different company (will not name drop) but quickly learned that as great as that company is overall their music platform doesn't compare to Spotify. Still the best music service I have used after sampling multiple competitors, and the premium worth every penny.",5,30,"['hands', 'best', 'music', 'app', 'switched', 'another', 'app', 'canceled', 'spotify', 'premium', 'since', 'got', 'free', 'music', 'premium', 'video', 'service', 'different', 'company', 'name', 'drop', 'quickly', 'learned', 'great', 'company', 'overall', 'music', 'platform', 'doesnt', 'compare', 'spotify', 'still', 'best', 'music', 'service', 'used', 'sampling', 'multiple', 'competitors', 'premium', 'worth', 'every', 'penny']",positive
realy good app,4,0,"['realy', 'good', 'app']",positive
"saya pengguna spotify sejak sama sekali gaada iklannya, jadi full cuma putar lagu masih tanpa ads, sekarang iklannya makin bnyak bs sampe 4-5x itu pun jangka putar lagunya ga smp 30menit, kecewa 👎",1,0,"['saya', 'pengguna', 'spotify', 'sejak', 'sama', 'sekali', 'gaada', 'iklannya', 'jadi', 'full', 'cuma', 'putar', 'lagu', 'masih', 'tanpa', 'ads', 'sekarang', 'iklannya', 'makin', 'bnyak', 'bs', 'sampe', 'x', 'itu', 'pun', 'jangka', 'putar', 'lagunya', 'ga', 'smp', 'menit', 'kecewa']",neutral
it's amazing app. i like to play song and enjoy songr😊,4,0,"['amazing', 'app', 'like', 'play', 'song', 'enjoy', 'songr']",positive
Faltu ke ads daal kr pura app kharab krke rkh diya h...Itni kya moh maya h aapko ads pr ads fekne ki...Aise hi downfall chalu hota h💯💯💯 Minus mein ratings h iss app ke liye meri taraf se!!🙌🏻🙌🏻🙌🏻,1,0,"['faltu', 'ke', 'ads', 'daal', 'kr', 'pura', 'app', 'kharab', 'krke', 'rkh', 'diya', 'hitni', 'kya', 'moh', 'maya', 'h', 'aapko', 'ads', 'pr', 'ads', 'fekne', 'kiaise', 'hi', 'downfall', 'chalu', 'hota', 'h', 'minus', 'mein', 'ratings', 'h', 'iss', 'app', 'ke', 'liye', 'meri', 'taraf', 'se']",neutral
Spotify is a awesome platform for creating a Playlist or podcast. Can save all my favorites songs. Having a bad day? Spotify is your go to app. Absolutely love Spotify.,5,0,"['spotify', 'awesome', 'platform', 'creating', 'playlist', 'podcast', 'save', 'favorites', 'songs', 'bad', 'day', 'spotify', 'go', 'app', 'absolutely', 'love', 'spotify']",positive
"Was a longtime fan of Pandora and just on a whim tried Spotify, and it's a game changer for me , the most un-tech person ever. I would give it 10 stars if that was an option.",5,0,"['longtime', 'fan', 'pandora', 'whim', 'tried', 'spotify', 'game', 'changer', 'untech', 'person', 'ever', 'would', 'give', 'stars', 'option']",positive
This is an updated review. Been using it for almost 3 years now..... Still best music app ever!!!!!,5,0,"['updated', 'review', 'using', 'almost', 'years', 'still', 'best', 'music', 'app', 'ever']",positive
says my account was deleted but i was in the middle of creating it.Never using spotify again,1,0,"['says', 'account', 'deleted', 'middle', 'creating', 'itnever', 'using', 'spotify']",positive
"Decent app, but the moment you add a new card or switch, they will automatically charge your card within seconds without your permission, I literally have the records after making a purchase elsewhere . I would not recommend these thieves 0 stars if I could. I'll just dispute it with the bank because we know Spotify would rather break their own back than give a refund",1,1,"['decent', 'app', 'moment', 'add', 'new', 'card', 'switch', 'automatically', 'charge', 'card', 'within', 'seconds', 'without', 'permission', 'literally', 'records', 'making', 'purchase', 'elsewhere', 'would', 'recommend', 'thieves', 'stars', 'could', 'ill', 'dispute', 'bank', 'know', 'spotify', 'would', 'rather', 'break', 'back', 'give', 'refund']",negative
One of the best online music site with very good collection which is updated on daily basis. Song selection option is one of the the best. Song suggestions is also top notch * Over all I will always recommend Spotify over others. This year it is ***** Only disappointed 😥 in not having LOSSLESS option. Random playing needs to be worked further than what is available.,5,436,"['one', 'best', 'online', 'music', 'site', 'good', 'collection', 'updated', 'daily', 'basis', 'song', 'selection', 'option', 'one', 'best', 'song', 'suggestions', 'also', 'top', 'notch', 'always', 'recommend', 'spotify', 'others', 'year', 'disappointed', 'lossless', 'option', 'random', 'playing', 'needs', 'worked', 'available']",positive
"Spotify have to become previous form by force of users ,not on demand .The fact is ,most of Indian users will not purchase premium paying 119,including me😁.we are agree to listen 1 min advertisement for 30 mins ad free listening . And if Spotify change its policy ,we will change music app.again ⭐⭐⭐⭐⭐ from ⭐.",5,1,"['spotify', 'become', 'previous', 'form', 'force', 'users', 'demand', 'fact', 'indian', 'users', 'purchase', 'premium', 'paying', 'including', 'mewe', 'agree', 'listen', 'min', 'advertisement', 'mins', 'ad', 'free', 'listening', 'spotify', 'change', 'policy', 'change', 'music', 'appagain']",positive
stop removing songs. Deleting this stupid app,1,0,"['stop', 'removing', 'songs', 'deleting', 'stupid', 'app']",negative
"Spotify and Amazon Music are the ONLY two streaming services with wide support for high-end devices like LG phones with Quad DaC. No such luck with Tidal, YouTube Music, etc. The diff. is not just noticable, it's ASTOUNDING, and once experienced, is really hard to dedicate to anything but the best available. Spotify, having been around for a long time, also has one of, if not the widest range of support for all sorts of h/w. Perhaps most unique feature is group sharing, listening.",5,22,"['spotify', 'amazon', 'music', 'two', 'streaming', 'services', 'wide', 'support', 'highend', 'devices', 'like', 'lg', 'phones', 'quad', 'dac', 'luck', 'tidal', 'youtube', 'music', 'etc', 'diff', 'noticable', 'astounding', 'experienced', 'really', 'hard', 'dedicate', 'anything', 'best', 'available', 'spotify', 'around', 'long', 'time', 'also', 'one', 'widest', 'range', 'support', 'sorts', 'hw', 'perhaps', 'unique', 'feature', 'group', 'sharing', 'listening']",positive
"Doesn't show the tracks you listened to, it doesn't change personalized playlists as soon as it should the playlists remain stuck at a few songs even when you have moved on. Edit - all my concerns were addressed, hence 5 stars",5,2,"['doesnt', 'show', 'tracks', 'listened', 'doesnt', 'change', 'personalized', 'playlists', 'soon', 'playlists', 'remain', 'stuck', 'songs', 'even', 'moved', 'edit', 'concerns', 'addressed', 'hence', 'stars']",negative
hdue,5,0,['hdue'],neutral
Nice app🙌,5,0,"['nice', 'app']",positive
You know what? Spotify is my favorite music player apps compared another apps. Because there is no music which requires us to subscribe to premium to hear it. But spotify should be more selective to release a song because there is several artist who put a very very vulgar and innaproppriate song here. Developer you did a great job!,5,3,"['know', 'spotify', 'favorite', 'music', 'player', 'apps', 'compared', 'another', 'apps', 'music', 'requires', 'us', 'subscribe', 'premium', 'hear', 'spotify', 'selective', 'release', 'song', 'several', 'artist', 'put', 'vulgar', 'innaproppriate', 'song', 'developer', 'great', 'job']",positive
"Good selection of songs and worth watching a short video for the free play but ypu should be able to skip as many songs as u like on your list because you may just not be in the mood for that song that day, i find that is mt only issue",5,0,"['good', 'selection', 'songs', 'worth', 'watching', 'short', 'video', 'free', 'play', 'ypu', 'able', 'skip', 'many', 'songs', 'u', 'like', 'list', 'may', 'mood', 'song', 'day', 'find', 'mt', 'issue']",positive
"I love Spotify! When using it on a computer, you can skip and play any song. I have countless playlists, and those generated by Spotify are spot-on. I have discovered countless music and playlists. It makes work, gym, and everyday life just that much better! Thanks, Spotify!",5,0,"['love', 'spotify', 'using', 'computer', 'skip', 'play', 'song', 'countless', 'playlists', 'generated', 'spotify', 'spoton', 'discovered', 'countless', 'music', 'playlists', 'makes', 'work', 'gym', 'everyday', 'life', 'much', 'better', 'thanks', 'spotify']",positive
foarte prost,1,0,"['foarte', 'prost']",neutral
saya suka,5,0,"['saya', 'suka']",neutral
Why there is no option to give 0 star. Because there are also such apk which is not deserved for taking 1star from user. This apk got worsed the add is so much. The number of time the music u play the triple add you got to see. Here the song is not played the add is more played than the music.,1,0,"['option', 'give', 'star', 'also', 'apk', 'deserved', 'taking', 'star', 'user', 'apk', 'got', 'worsed', 'add', 'much', 'number', 'time', 'music', 'u', 'play', 'triple', 'add', 'got', 'see', 'song', 'played', 'add', 'played', 'music']",negative
this app is soooo good and although it only gives me 3 months of free access it is still one of the best app I have in my device so I thank the creator of this app and hope the have a appropriation of the app they have made thank u,4,0,"['app', 'soooo', 'good', 'although', 'gives', 'months', 'free', 'access', 'still', 'one', 'best', 'app', 'device', 'thank', 'creator', 'app', 'hope', 'appropriation', 'app', 'made', 'thank', 'u']",positive
"i absolutely love love love spotify, idk how long ive had it for but its a part of my heart and soul...i love music ok...but the only reccomendation i have for it, is that you could click on an artist and have like a little option to where you could see your most listened to song by them. not their most listened to song, but the song you listen to the most.",5,1,"['absolutely', 'love', 'love', 'love', 'spotify', 'idk', 'long', 'ive', 'part', 'heart', 'souli', 'love', 'music', 'okbut', 'reccomendation', 'could', 'click', 'artist', 'like', 'little', 'option', 'could', 'see', 'listened', 'song', 'listened', 'song', 'song', 'listen']",positive
"Very good quality and easy to navigate, what I will just say is that the ui/ux needs upgrading to make very easy to navigate",4,0,"['good', 'quality', 'easy', 'navigate', 'say', 'uiux', 'needs', 'upgrading', 'make', 'easy', 'navigate']",positive
op app☺️,5,0,"['op', 'app']",neutral
cannot rewind the song 🥺,3,0,"['cannot', 'rewind', 'song']",neutral
Love the podcast they offer on Spotify. And it's all free! Really happy for the video podcast that are now available. Mile higher and lights out both by mile higher media are my favorite podcast!!! And now I can watch video form of them,5,1,"['love', 'podcast', 'offer', 'spotify', 'free', 'really', 'happy', 'video', 'podcast', 'available', 'mile', 'higher', 'lights', 'mile', 'higher', 'media', 'favorite', 'podcast', 'watch', 'video', 'form']",positive
I love Spotify so much I will give you guys more then just a five star rating,5,0,"['love', 'spotify', 'much', 'give', 'guys', 'five', 'star', 'rating']",positive
"Exceptional Experience with the app! 👍 I have been using this app more and more, and enjoy it more the time passes.",5,0,"['exceptional', 'experience', 'app', 'using', 'app', 'enjoy', 'time', 'passes']",positive
"I'd been using Pandora Premium for a long time but becoming increasingly dissatisfied with it as its music catalog seemed to shrink. I was able to take advantage of a free 3-month trial of Spotify and decided I'd at least temporarily cancel my Pandora membership and try it out. My trial ended a while ago, and I have no intention of going back. The availability of music is more extensive, there are a ton of podcasts, and I think the cost is a dollar more a month, which I believe is worth it.",5,156,"['id', 'using', 'pandora', 'premium', 'long', 'time', 'becoming', 'increasingly', 'dissatisfied', 'music', 'catalog', 'seemed', 'shrink', 'able', 'take', 'advantage', 'free', 'month', 'trial', 'spotify', 'decided', 'id', 'least', 'temporarily', 'cancel', 'pandora', 'membership', 'try', 'trial', 'ended', 'ago', 'intention', 'going', 'back', 'availability', 'music', 'extensive', 'ton', 'podcasts', 'think', 'cost', 'dollar', 'month', 'believe', 'worth']",positive
Awesome,5,0,['awesome'],positive
nice app,5,0,"['nice', 'app']",positive
"Spotify cheat me because I spend my money in 4 time to get premium, but I don't get premium, my money is gone",1,0,"['spotify', 'cheat', 'spend', 'money', 'time', 'get', 'premium', 'dont', 'get', 'premium', 'money', 'gone']",negative
"This app is an awesome way to listen to music. To get the most out of it you do have to pay for a subscription though. You can make your own playlists, find new music and artists, and add your friends to your playlists. It's also easy to use, there is a bit of a learning curve at first, but it has some really great features that make it worth it.",5,0,"['app', 'awesome', 'way', 'listen', 'music', 'get', 'pay', 'subscription', 'though', 'make', 'playlists', 'find', 'new', 'music', 'artists', 'add', 'friends', 'playlists', 'also', 'easy', 'use', 'bit', 'learning', 'curve', 'first', 'really', 'great', 'features', 'make', 'worth']",positive
"Good app, not many problems. My main complaint is that podcasts still have ads even with premium. I get that they are supported independently, but I also don't think they should play ads promoting Spotify when listening on Spotify. Or at least on Spotify premium... Works well, saves on data and battery life, and good quality sound/UI in general.",5,0,"['good', 'app', 'many', 'problems', 'main', 'complaint', 'podcasts', 'still', 'ads', 'even', 'premium', 'get', 'supported', 'independently', 'also', 'dont', 'think', 'play', 'ads', 'promoting', 'spotify', 'listening', 'spotify', 'least', 'spotify', 'premium', 'works', 'well', 'saves', 'data', 'battery', 'life', 'good', 'quality', 'soundui', 'general']",positive
"Brilliant app. I have the free version and no complaints whatsoever. I don't understand why people seem to find the ads obstructive. They're not that bad and personally I don't mind them. They do not play too often. It has all the features you need for free and I haven't yet encountered any bugs. I also like the Spotify playlists. They're nice. Keep maintaining it well, good job devs ✨ 🙂",5,8,"['brilliant', 'app', 'free', 'version', 'complaints', 'whatsoever', 'dont', 'understand', 'people', 'seem', 'find', 'ads', 'obstructive', 'theyre', 'bad', 'personally', 'dont', 'mind', 'play', 'often', 'features', 'need', 'free', 'havent', 'yet', 'encountered', 'bugs', 'also', 'like', 'spotify', 'playlists', 'theyre', 'nice', 'keep', 'maintaining', 'well', 'good', 'job', 'devs']",positive
"The new update is just ridiculous. You can't play a song twice in a day, can't play previous song, can't shuffle it according to your preference etc. I didn't know that Spotify was so desparate for users to buy premium. Though the ads were annoying, still it could have been put up with since the rest of the features were quite appreciable. I'm going to uninstall it and probably not to install it before the issues are resolved. They literally ruined their own the market & give chance to others.",5,3,"['new', 'update', 'ridiculous', 'cant', 'play', 'song', 'twice', 'day', 'cant', 'play', 'previous', 'song', 'cant', 'shuffle', 'according', 'preference', 'etc', 'didnt', 'know', 'spotify', 'desparate', 'users', 'buy', 'premium', 'though', 'ads', 'annoying', 'still', 'could', 'put', 'since', 'rest', 'features', 'quite', 'appreciable', 'im', 'going', 'uninstall', 'probably', 'install', 'issues', 'resolved', 'literally', 'ruined', 'market', 'give', 'chance', 'others']",negative
I could not go a day without this app. I love it so much that I decided to pay for subscription and not use it cracked anymore. 😅,5,0,"['could', 'go', 'day', 'without', 'app', 'love', 'much', 'decided', 'pay', 'subscription', 'use', 'cracked', 'anymore']",negative
your operations are very good but you will not allow me to get the 3 months free apparently my name is the news but either way I'll give you four Stars,4,0,"['operations', 'good', 'allow', 'get', 'months', 'free', 'apparently', 'name', 'news', 'either', 'way', 'ill', 'give', 'four', 'stars']",positive
"Great app, never gives me any trouble.",5,0,"['great', 'app', 'never', 'gives', 'trouble']",positive
"Just. Amazing. But I gotta warn you tho, you can't really enjoy this app to the fullest with just the free version, the update sucks, really showed how eager Spotify is for peoples money, because of the update, I had no choice but to buy premium, boooo hoo, overall though, 4.3 stars,",5,5,"['amazing', 'gotta', 'warn', 'tho', 'cant', 'really', 'enjoy', 'app', 'fullest', 'free', 'version', 'update', 'sucks', 'really', 'showed', 'eager', 'spotify', 'peoples', 'money', 'update', 'choice', 'buy', 'premium', 'boooo', 'hoo', 'overall', 'though', 'stars']",neutral
pls give me free premium..,5,0,"['pls', 'give', 'free', 'premium']",positive
fine,5,0,['fine'],positive
phenomenal,5,0,['phenomenal'],neutral
Bi रस८,4,0,['bi'],neutral
I absolutely love this app I've used Spotify for ages now and nothing has gone wrong I'm one of those people who listen to music 24/7 so this really helps me I use it while making videos and doing my work But there is one thing that I don't like but it's not worth taking a star off. The thing that's kinda bad is when it doesn't have a certain song but then I get over it after a few seconds. but there is nothing else that is wrong with this app It is amazing I definitely recommend it!,5,9,"['absolutely', 'love', 'app', 'ive', 'used', 'spotify', 'ages', 'nothing', 'gone', 'wrong', 'im', 'one', 'people', 'listen', 'music', 'really', 'helps', 'use', 'making', 'videos', 'work', 'one', 'thing', 'dont', 'like', 'worth', 'taking', 'star', 'thing', 'thats', 'kinda', 'bad', 'doesnt', 'certain', 'song', 'get', 'seconds', 'nothing', 'else', 'wrong', 'app', 'amazing', 'definitely', 'recommend']",positive
"After spotify decided to up their commercials to every 2 songs, which really sucked, they motivated me to buy premium version just so I could study and workout in peace. After buying premium I'm completely happy with it as the sound quality is drastically improved once you buy premium. Its well worth the 10 bucks a month",5,4,"['spotify', 'decided', 'commercials', 'every', 'songs', 'really', 'sucked', 'motivated', 'buy', 'premium', 'version', 'could', 'study', 'workout', 'peace', 'buying', 'premium', 'im', 'completely', 'happy', 'sound', 'quality', 'drastically', 'improved', 'buy', 'premium', 'well', 'worth', 'bucks', 'month']",positive
"This review is mostly for the customer service. I had one teenie tiny issue going on with my app so I contacted the developer and was absolutely blown away. They were all over it instantly. Going through troubleshooting and everything that could possibly be bugging my app. after a couple days they finally found a fix and my app works flawlessly again. This has always been my go to for podcasts and after this experience, I will not use anything else.",5,2140,"['review', 'mostly', 'customer', 'service', 'one', 'teenie', 'tiny', 'issue', 'going', 'app', 'contacted', 'developer', 'absolutely', 'blown', 'away', 'instantly', 'going', 'troubleshooting', 'everything', 'could', 'possibly', 'bugging', 'app', 'couple', 'days', 'finally', 'found', 'fix', 'app', 'works', 'flawlessly', 'always', 'go', 'podcasts', 'experience', 'use', 'anything', 'else']",positive
excellent,5,0,['excellent'],positive
"It's good, It's everything I ever wanted for my music listening experience. Which is very important to me. Thanks Spotify 👍 This isn't Spotifys fault and I've lost respect for Neil Young for taking his music off Spotify. I'd bet if The Joe Rogan Experience was on every platform then Neil Young would have never taken his music off every platform. Lol Art should never be used to control people smh If you guys could somehow get his music back and the other artists as well that would be great.",5,0,"['good', 'everything', 'ever', 'wanted', 'music', 'listening', 'experience', 'important', 'thanks', 'spotify', 'isnt', 'spotifys', 'fault', 'ive', 'lost', 'respect', 'neil', 'young', 'taking', 'music', 'spotify', 'id', 'bet', 'joe', 'rogan', 'experience', 'every', 'platform', 'neil', 'young', 'would', 'never', 'taken', 'music', 'every', 'platform', 'lol', 'art', 'never', 'used', 'control', 'people', 'smh', 'guys', 'could', 'somehow', 'get', 'music', 'back', 'artists', 'well', 'would', 'great']",positive
awesome,5,0,['awesome'],positive
very bad app . problem too many ads 👎,1,0,"['bad', 'app', 'problem', 'many', 'ads']",negative
Never seems to have bugs or anything. works rather smooth. I have no complaints whatsoever.,5,0,"['never', 'seems', 'bugs', 'anything', 'works', 'rather', 'smooth', 'complaints', 'whatsoever']",negative
goo app but 30 minutes nex payd app,5,0,"['goo', 'app', 'minutes', 'nex', 'payd', 'app']",neutral
I have nothing much tooo say,5,0,"['nothing', 'much', 'tooo', 'say']",neutral
The best music app ever 🫀❤️‍🩹❤️‍🩹 Thankyou Spotify for providing every song .😊😊,5,0,"['best', 'music', 'app', 'ever', 'thankyou', 'spotify', 'providing', 'every', 'song']",positive
